User ID,Device Type,Usage Hours Per Day,Energy Consumption,User Preferences,Malfunction Incidents,Device Age,Smart Home Efficiency
1707,Smart Hub,12.29,9.26,0,0,45,0
1708,Smart Lock,11.19,3.82,0,0,30,1
1709,Smart Thermosta,18.21,7.6,1,2,48,0
1710,Outdoor Camera Pro,3.61,5.35,1,2,32,0
1711,Smart Thermosta,13.35,7.07,0,0,40,0
1712,Smart Lock,13.34,2.68,1,3,27,1
1713,Smart Thermosta,2.6,9.42,0,3,27,0
1714,Smart Thermosta,10.32,5.35,1,2,19,1
1715,Smart Lock,20.55,8.33,1,0,10,1
1716,Smart Thermosta,20.62,3.71,1,0,44,1
1717,Doorbell Camera Pro,2.83,1.09,1,1,46,0
1718,Doorbell Camera Pro,2.63,6.77,1,0,6,1
1719,Smart Thermosta,6.67,0.18,1,3,53,0
1720,Outdoor Camera Pro,21.06,4.81,1,1,24,1
1721,Smart Lock,3.53,2.01,0,3,9,0
1722,Doorbell Camera Pro,17.42,6.31,1,4,27,1
1723,Outdoor Camera Pro,2.88,9.8,0,2,7,0
1724,Smart Thermosta,15.14,4.7,1,4,6,1
1725,Outdoor Camera Pro,8.87,8.19,0,2,54,0
1726,Smart Hub,19.04,5.13,1,3,33,1
1727,Doorbell Camera Pro,5.99,5.01,1,3,21,0
1728,Smart Thermosta,15.52,9.31,0,4,46,0
1729,Smart Lock,6.04,8.91,1,2,56,0
1730,Smart Thermosta,17.27,7.88,1,2,38,0
1731,Smart Lock,21.03,3.03,1,1,44,1
1732,Smart Thermosta,3.48,5.5,1,0,17,1
1733,Outdoor Camera Pro,20.86,2.32,1,1,31,1
1734,Outdoor Camera Pro,14.45,4.49,0,3,37,0
1735,Outdoor Camera Pro,3.49,4.89,1,4,11,1
1736,Smart Hub,10.55,8.33,0,2,28,0
1737,Smart Lock,4.28,8.97,0,1,5,0
1738,Outdoor Camera Pro,16.96,4.2,0,4,12,0
1739,Smart Hub,18.33,0.28,0,4,3,0
1740,Smart Lock,2.99,8.63,0,0,56,0
1741,Smart Thermosta,12.39,1.83,0,2,41,0
1742,Smart Hub,19.64,6.26,0,4,38,0
1743,Doorbell Camera Pro,22.5,0.35,0,2,54,0
1744,Smart Hub,12.57,4.06,1,1,2,1
1745,Smart Hub,22.83,9.86,0,4,26,0
1746,Smart Lock,13.09,1.1,1,4,2,1
1747,Smart Thermosta,9.76,4.29,0,1,54,0
1748,Doorbell Camera Pro,20.43,3.14,0,2,12,0
1749,Outdoor Camera Pro,12.09,9.06,1,2,40,0
1750,Outdoor Camera Pro,11.59,8.71,0,4,2,0
1751,Smart Hub,12.02,2.45,1,1,41,1
1752,Smart Lock,20.4,0.9,0,3,16,0
1753,Smart Lock,20.05,6.31,1,2,30,1
1754,Outdoor Camera Pro,9.98,3.43,1,3,57,1
1755,Doorbell Camera Pro,8.33,6.75,0,4,47,0
1756,Smart Thermosta,12.06,0.42,0,3,46,0
1757,Doorbell Camera Pro,13.96,1.42,0,3,52,0
1758,Smart Thermosta,6.1,6.9,0,2,36,0
1759,Outdoor Camera Pro,19.16,2.2,1,4,4,1
1760,Smart Thermosta,11.93,8.59,1,3,11,1
1761,Smart Lock,8.35,0.68,1,2,53,1
1762,Smart Hub,3.01,2.23,1,3,24,1
1763,Smart Hub,6.11,9.99,1,2,18,0
1764,Outdoor Camera Pro,22.81,4.39,1,4,27,1
1765,Smart Lock,7.67,7.06,1,1,37,0
1766,Doorbell Camera Pro,4.47,1.91,0,2,2,0
1767,Smart Lock,11.33,6.14,0,2,15,0
1768,Smart Hub,7.72,7.29,0,3,11,0
1769,Smart Hub,1.33,3.21,0,4,27,0
1770,Smart Lock,8.09,8.31,0,0,56,0
1771,Smart Lock,13.29,6.07,0,0,49,0
1772,Smart Hub,13.47,3.95,0,1,48,0
1773,Doorbell Camera Pro,8.88,5.62,0,4,47,0
1774,Outdoor Camera Pro,11.01,5.81,1,2,23,1
1775,Outdoor Camera Pro,23.19,1.74,0,0,35,1
1776,Smart Lock,9.37,4.09,0,1,52,0
1777,Outdoor Camera Pro,6.57,3.5,0,4,30,0
1778,Smart Hub,6.22,4.07,1,1,47,0
1779,Smart Hub,11.26,7.63,0,0,24,0
1780,Smart Lock,18.35,4.88,1,3,19,1
1781,Smart Lock,5.34,9.41,1,3,29,0
1782,Smart Lock,17.17,3.01,0,4,13,0
1783,Doorbell Camera Pro,1,4.22,1,1,48,0
1784,Outdoor Camera Pro,10.34,7.89,0,2,23,0
1785,Smart Lock,18.73,5.51,0,0,12,0
1786,Smart Thermosta,8.46,5.52,0,3,49,0
1787,Smart Thermosta,13.75,0.63,1,3,48,1
1788,Smart Hub,5.32,4.05,0,1,41,0
1789,Outdoor Camera Pro,17.94,2.78,0,3,29,0
1790,Smart Lock,1.73,9.99,0,1,6,0
1791,Smart Thermosta,20.53,3.15,1,0,51,1
1792,Outdoor Camera Pro,5.16,8.86,1,1,23,0
1793,Smart Hub,21.05,6.79,1,3,31,1
1794,Doorbell Camera Pro,8.78,3.48,1,1,45,1
1795,Outdoor Camera Pro,17.48,5.48,0,3,21,0
1796,Outdoor Camera Pro,8,8.42,0,4,24,0
1797,Doorbell Camera Pro,21.79,8.85,1,3,8,1
1798,Outdoor Camera Pro,3.48,1.69,0,3,44,0
1799,Smart Hub,4.7,3.46,1,3,9,1
1800,Smart Hub,12.09,3.42,0,4,22,0
1801,Doorbell Camera Pro,2.43,0.52,0,2,4,0
1802,Smart Lock,5.11,6.02,1,3,13,0
1803,Smart Thermosta,22.68,8.56,1,2,34,1
1804,Smart Lock,23.45,3.88,0,0,3,1
1805,Outdoor Camera Pro,9.34,7.43,1,1,37,0
1806,Smart Thermosta,22.2,6.31,0,2,56,0
1807,Doorbell Camera Pro,13.3,3.82,0,0,28,1
1808,Doorbell Camera Pro,6.84,1.5,0,1,26,0
1809,Smart Thermosta,17.01,7.12,0,3,50,0
1810,Smart Hub,15.98,8.56,1,3,53,0
1811,Smart Thermosta,23.74,6.89,0,3,46,0
1812,Outdoor Camera Pro,6.73,0.28,0,4,57,0
1813,Smart Hub,16.29,2.24,0,4,34,0
1814,Doorbell Camera Pro,1.72,0.79,1,4,15,1
1815,Smart Thermosta,3.17,5.75,0,4,8,0
1816,Smart Lock,0.59,7.59,1,0,48,0
1817,Smart Lock,23.99,1.19,1,0,35,1
1818,Outdoor Camera Pro,19.35,8.4,1,3,24,1
1819,Smart Lock,18.99,5.6,1,1,52,0
1820,Smart Thermosta,12.48,6.93,1,4,52,0
1821,Smart Thermosta,7.55,9.72,1,1,55,0
1822,Smart Lock,4.05,0.93,1,0,37,1
1823,Smart Thermosta,7.19,9.02,0,4,4,0
1824,Outdoor Camera Pro,9.34,1.35,0,0,55,0
1825,Smart Hub,18.27,3.99,1,0,12,1
1826,Outdoor Camera Pro,13.18,8.53,1,2,19,1
1827,Outdoor Camera Pro,2.32,9.07,1,0,15,1
1828,Smart Thermosta,0.92,5.11,0,3,57,0
1829,Smart Hub,2.9,5.98,1,0,30,1
1830,Smart Thermosta,10.15,7.11,0,4,45,0
1831,Doorbell Camera Pro,22.43,8.34,0,3,37,0
1832,Smart Thermosta,15.48,1.3,1,0,12,1
1833,Smart Thermosta,19.34,8.12,0,3,19,0
1834,Smart Thermosta,11.46,4.86,1,0,34,1
1835,Smart Hub,9,4.56,1,3,7,1
1836,Smart Thermosta,3.05,4.3,1,1,28,1
1837,Smart Hub,21.08,5.14,0,2,55,0
1838,Smart Lock,18.9,9.46,1,3,28,1
1839,Doorbell Camera Pro,4.45,5.53,0,4,29,0
1840,Smart Hub,12.54,9.54,1,2,37,0
1841,Smart Lock,11.95,1.88,1,2,20,1
1842,Smart Hub,15.19,7.27,1,0,11,1
1843,Smart Hub,22.74,8.14,1,3,50,0
1844,Doorbell Camera Pro,14.12,6.82,1,2,50,0
1845,Outdoor Camera Pro,13.2,6.11,0,4,39,0
1846,Outdoor Camera Pro,1.68,5.69,1,4,42,0
1847,Smart Hub,1.98,8.62,1,4,23,0
1848,Smart Thermosta,4.9,8.23,1,0,52,0
1849,Smart Lock,1.26,1.31,0,1,46,0
1850,Smart Thermosta,17.97,8.5,1,3,20,1
1851,Smart Thermosta,17.5,4.2,1,2,20,1
1852,Smart Hub,3.7,2.61,1,3,11,1
1853,Smart Hub,20.15,8.71,1,2,2,1
1854,Smart Hub,4.14,4.38,0,0,13,0
1855,Smart Hub,7.58,8.1,1,3,13,0
1856,Outdoor Camera Pro,6.35,2.71,0,0,41,0
1857,Smart Hub,9.25,0.14,0,0,49,0
1858,Outdoor Camera Pro,6.48,5.01,0,3,15,0
1859,Outdoor Camera Pro,11.99,1.09,0,3,56,0
1860,Smart Hub,10.07,7.57,1,2,54,0
1861,Doorbell Camera Pro,23.68,2.83,1,4,31,1
1862,Smart Lock,1.81,4.49,0,0,58,0
1863,Smart Thermosta,3.84,0.96,0,1,23,0
1864,Outdoor Camera Pro,1.74,2.94,0,2,53,0
1865,Smart Lock,15.21,7.84,1,2,22,1
1866,Doorbell Camera Pro,1.78,1.6,0,4,54,0
1867,Smart Thermosta,20.16,6.51,0,4,16,0
1868,Smart Thermosta,12.53,9.18,0,0,57,0
1869,Outdoor Camera Pro,12.88,6.83,0,2,42,0
1870,Smart Hub,13.7,8.13,0,2,29,0
1871,Doorbell Camera Pro,4.51,1.18,1,1,20,1
1872,Outdoor Camera Pro,5.15,2.58,0,0,28,0
1873,Doorbell Camera Pro,7.99,8.96,1,0,27,1
1874,Smart Hub,14.45,7.18,1,4,44,0
1875,Smart Hub,5.44,6.43,1,0,29,1
1876,Outdoor Camera Pro,3.23,6.67,1,1,5,0
1877,Smart Hub,23.3,4.2,1,0,52,1
1878,Smart Lock,1.02,0.54,0,3,49,0
1879,Smart Thermosta,19.36,7.87,1,3,42,0
1880,Outdoor Camera Pro,19.02,6.82,1,1,38,0
1881,Doorbell Camera Pro,7.48,4.78,0,4,53,0
1882,Smart Lock,3.69,9.01,1,2,52,0
1883,Outdoor Camera Pro,3.92,3.43,0,0,38,0
1884,Smart Hub,16.89,3.01,0,4,44,0
1885,Smart Hub,15.61,8.74,0,4,53,0
1886,Smart Hub,18.89,7.99,0,0,51,0
1887,Smart Hub,22.53,5.2,0,2,2,0
1888,Doorbell Camera Pro,16.76,1.39,1,0,45,1
1889,Smart Lock,4.16,2.23,0,2,54,0
1890,Smart Thermosta,6.22,6.6,0,1,20,0
1891,Doorbell Camera Pro,20.29,3.91,1,2,43,1
1892,Doorbell Camera Pro,5.42,8.38,1,4,47,0
1893,Smart Thermosta,2.2,9.5,1,1,13,0
1894,Smart Thermosta,17.03,8.08,1,3,26,1
1895,Smart Hub,9.96,3.84,0,1,35,0
1896,Doorbell Camera Pro,22.12,7.91,1,2,46,0
1897,Outdoor Camera Pro,15.78,3.58,0,1,8,0
1898,Smart Thermosta,2.62,1.75,1,1,28,1
1899,Smart Thermosta,22.77,0.43,1,3,41,1
1900,Smart Lock,6.58,3.92,1,2,15,1
1901,Outdoor Camera Pro,8.42,9.05,1,4,55,0
1902,Outdoor Camera Pro,9.95,2.47,1,1,50,1
1903,Smart Thermosta,1.7,2.14,0,0,8,0
1904,Smart Hub,12.17,9.7,0,4,11,0
1905,Smart Lock,3.4,0.35,0,1,29,0
1906,Outdoor Camera Pro,9.92,7.88,1,4,59,0
1907,Smart Thermosta,8.74,3.28,0,0,5,1
1908,Outdoor Camera Pro,18.66,0.47,1,4,47,1
1909,Smart Lock,19.37,9.19,1,4,47,0
1910,Smart Lock,4.11,1.48,0,0,59,0
1911,Doorbell Camera Pro,9.11,5.56,0,0,58,0
1912,Smart Thermosta,9.27,2.81,1,0,7,1
1913,Smart Lock,4.06,0.75,1,3,53,0
1914,Doorbell Camera Pro,19.26,0.59,0,0,18,1
1915,Doorbell Camera Pro,17.12,1.24,1,4,28,1
1916,Outdoor Camera Pro,4.97,0.81,0,0,12,0
1917,Outdoor Camera Pro,9.12,7.63,0,1,12,0
1918,Doorbell Camera Pro,2.99,4.91,1,0,36,1
1919,Outdoor Camera Pro,15.26,3.49,1,0,29,1
1920,Smart Lock,3.35,4.24,1,2,11,1
1921,Smart Hub,23.67,9.3,1,4,53,0
1922,Smart Lock,18.85,9.12,0,4,6,0
1923,Doorbell Camera Pro,9.67,7.19,1,1,21,1
1924,Doorbell Camera Pro,14.1,8.86,0,3,10,0
1925,Smart Lock,21.92,3.26,0,2,59,0
1926,Outdoor Camera Pro,13.52,3.87,1,1,32,1
1927,Outdoor Camera Pro,4.6,6.18,0,1,47,0
1928,Doorbell Camera Pro,9.4,6.27,1,4,33,1
1929,Smart Thermosta,20.31,4.87,1,2,17,1
1930,Outdoor Camera Pro,15.64,4.07,0,4,3,0
1931,Smart Lock,15.79,9.86,0,3,57,0
1932,Outdoor Camera Pro,20.87,8.23,0,4,43,0
1933,Smart Lock,21.51,4.41,1,0,18,1
1934,Doorbell Camera Pro,22.12,7.3,1,4,10,1
1935,Outdoor Camera Pro,2.73,2.77,0,0,53,0
1936,Smart Lock,13.29,1.09,1,1,41,1
1937,Doorbell Camera Pro,17.9,3.59,1,3,39,1
1938,Smart Thermosta,18.29,4.09,0,0,43,0
1939,Smart Lock,14.76,0.26,1,3,8,1
1940,Smart Thermosta,4.42,8.17,0,4,34,0
1941,Smart Thermosta,19.24,3.66,0,4,37,0
1942,Smart Hub,17.42,5.85,0,1,41,0
1943,Outdoor Camera Pro,2.52,0.83,1,4,33,1
1944,Smart Lock,11.4,1.83,0,0,49,0
1945,Smart Thermosta,4.59,8.91,0,1,10,0
1946,Smart Hub,8.43,6.13,0,3,40,0
1947,Doorbell Camera Pro,0.92,9.51,0,1,18,0
1948,Smart Lock,9.91,9.99,1,3,25,1
1949,Smart Thermosta,13.42,3.78,0,2,42,0
1950,Outdoor Camera Pro,15.06,3.06,1,0,41,1
1951,Smart Hub,16.09,8.6,0,0,36,0
1952,Smart Thermosta,20.15,9.99,1,3,2,1
1953,Outdoor Camera Pro,5.56,6.33,1,4,19,0
1954,Smart Thermosta,3.33,7.97,1,4,10,0
1955,Smart Lock,20.51,7.84,1,2,49,0
1956,Smart Lock,4.18,3.62,0,3,3,0
1957,Smart Lock,23.41,5.79,0,2,53,0
1958,Smart Hub,20.3,8.35,1,3,19,1
1959,Smart Lock,12.27,6.91,1,2,51,0
1960,Outdoor Camera Pro,23.56,0.31,1,3,26,1
1961,Smart Thermosta,2.79,3.43,0,0,54,0
1962,Doorbell Camera Pro,7.62,1.53,1,2,51,0
1963,Outdoor Camera Pro,15.5,2.41,1,2,51,1
1964,Outdoor Camera Pro,8.73,9.06,0,3,47,0
1965,Smart Lock,22.32,0.47,0,1,25,0
1966,Smart Hub,2.04,2.28,0,1,50,0
1967,Smart Thermosta,13.41,3.16,0,0,17,1
1968,Smart Hub,14.39,6.21,0,4,10,0
1969,Smart Thermosta,15.84,5.39,0,4,56,0
1970,Smart Thermosta,6.51,2.26,1,0,46,1
1971,Smart Hub,9.07,1.73,1,4,51,1
1972,Outdoor Camera Pro,20.33,2.44,0,3,55,0
1973,Smart Thermosta,5.08,5.08,1,1,50,0
1974,Smart Hub,19.93,2.78,0,0,11,1
1975,Smart Thermosta,13.72,9.48,1,3,11,1
1976,Doorbell Camera Pro,18.41,4.69,0,0,12,1
1977,Outdoor Camera Pro,17.27,0.68,0,1,40,0
1978,Smart Lock,5.38,7.32,1,4,48,0
1979,Smart Thermosta,13.87,3.36,1,3,57,1
1980,Doorbell Camera Pro,20.89,6.57,0,1,56,0
1981,Smart Lock,10.65,2.87,0,0,8,1
1982,Smart Lock,23.21,5.75,0,2,24,0
1983,Smart Thermosta,11.13,7.74,0,3,14,0
1984,Smart Hub,3.86,9.29,0,0,23,0
1985,Smart Thermosta,9.65,2.69,0,0,50,0
1986,Doorbell Camera Pro,22.87,3.42,1,1,56,1
1987,Smart Lock,8.01,4.7,1,0,53,1
1988,Smart Thermosta,20.9,9.28,1,3,54,0
1989,Smart Hub,21.21,9.02,1,3,36,0
1990,Smart Thermosta,8.73,0.99,1,0,17,1
1991,Outdoor Camera Pro,2.46,1.41,0,1,45,0
1992,Smart Hub,17.53,5.01,0,3,5,0
1993,Doorbell Camera Pro,7.82,1.16,1,2,3,1
1994,Smart Lock,18.9,3.52,0,4,9,0
1995,Smart Thermosta,10.9,1.57,1,1,20,1
1996,Smart Hub,11.9,6.4,1,1,58,0
1997,Outdoor Camera Pro,18.78,9.5,0,4,50,0
1998,Smart Hub,9.49,9.97,0,4,20,0
1999,Outdoor Camera Pro,10.91,3.81,1,3,51,1
2000,Doorbell Camera Pro,9.34,6.03,1,0,19,1
2001,Smart Lock,9.13,8.58,1,0,21,1
2002,Doorbell Camera Pro,12.86,1.26,1,2,16,1
2003,Smart Thermosta,19.51,6.93,0,0,33,0
2004,Smart Hub,9,4.15,1,2,5,1
2005,Outdoor Camera Pro,12.82,2.14,0,2,24,0
2006,Outdoor Camera Pro,16.26,4.09,1,1,15,1
2007,Smart Hub,6.83,0.85,1,1,26,1
2008,Smart Hub,7.02,6.98,0,3,44,0
2009,Smart Thermosta,22.44,2.6,0,4,25,0
2010,Doorbell Camera Pro,17.5,3.18,0,4,28,0
2011,Outdoor Camera Pro,14.06,1.3,0,2,33,0
2012,Smart Thermosta,15.72,8.66,0,4,46,0
2013,Doorbell Camera Pro,1.19,4.99,1,2,18,1
2014,Smart Thermosta,15.03,5.76,1,4,18,1
2015,Outdoor Camera Pro,12.47,5.74,1,3,38,0
2016,Smart Hub,13.33,4.16,0,1,33,0
2017,Smart Hub,8.95,2.01,0,1,27,0
2018,Doorbell Camera Pro,2.41,7.48,0,2,49,0
2019,Smart Lock,5.04,1.36,1,4,50,0
2020,Doorbell Camera Pro,22.84,1.13,0,0,15,1
2021,Smart Lock,10.1,7.13,1,3,44,0
2022,Smart Thermosta,11.47,2.17,1,4,13,1
2023,Smart Thermosta,1.74,3.14,1,0,52,1
2024,Outdoor Camera Pro,1.38,4.8,0,3,34,0
2025,Smart Lock,17.35,4.55,1,3,4,1
2026,Outdoor Camera Pro,13.15,7.11,1,1,35,1
2027,Smart Hub,12.45,6.27,1,2,19,1
2028,Smart Lock,6.21,6.48,0,4,31,0
2029,Doorbell Camera Pro,18,7.17,1,3,25,1
2030,Smart Hub,4.45,3,0,4,40,0
2031,Smart Hub,4.96,3.29,0,3,12,0
2032,Doorbell Camera Pro,11.33,4.44,1,1,12,1
2033,Smart Hub,7.23,3.14,1,2,42,0
2034,Smart Lock,6.32,9.85,0,0,25,0
2035,Outdoor Camera Pro,15.66,8.16,1,0,33,1
2036,Smart Hub,15.8,1.73,0,1,37,0
2037,Smart Lock,19.88,0.16,0,3,28,0
2038,Smart Thermosta,10.32,0.52,0,1,52,0
2039,Smart Lock,2.22,2.52,1,2,43,0
2040,Outdoor Camera Pro,6.93,1.23,0,0,9,0
2041,Smart Lock,23.53,5.38,0,4,14,0
2042,Doorbell Camera Pro,14.51,8.59,1,0,3,1
2043,Outdoor Camera Pro,17.18,7.39,1,2,5,1
2044,Smart Thermosta,0.67,2.23,0,3,56,0
2045,Doorbell Camera Pro,12.68,4.05,0,1,26,0
2046,Smart Lock,1.38,5.13,0,0,53,0
2047,Outdoor Camera Pro,13.88,8.12,1,0,41,1
2048,Smart Thermosta,22.14,8.41,0,4,18,0
2049,Doorbell Camera Pro,23.26,9.11,0,1,38,0
2050,Smart Thermosta,13.2,5.14,1,4,21,1
2051,Smart Lock,11.27,6.97,1,4,57,0
2052,Smart Thermosta,22.71,1.21,0,3,39,0
2053,Smart Hub,16.33,5.7,1,0,16,1
2054,Doorbell Camera Pro,2.03,2.56,0,1,40,0
2055,Smart Thermosta,11.44,4.37,0,3,23,0
2056,Smart Lock,6.15,6.38,1,3,29,0
2057,Smart Lock,11.54,2.64,0,3,10,0
2058,Smart Thermosta,11.2,0.62,0,2,58,0
2059,Smart Lock,14.18,0.2,1,2,5,1
2060,Outdoor Camera Pro,8.88,0.32,0,3,11,0
2061,Outdoor Camera Pro,4.36,0.18,1,2,29,1
2062,Outdoor Camera Pro,12.34,1.19,0,1,53,0
2063,Smart Hub,20.01,2.47,1,0,45,1
2064,Smart Thermosta,16.1,2.29,1,1,27,1
2065,Smart Hub,8.45,9.87,1,0,52,1
2066,Smart Lock,22.48,3.13,1,2,34,1
2067,Smart Hub,21.94,1.36,1,1,14,1
2068,Smart Lock,5.42,5.5,1,4,41,0
2069,Smart Lock,1.43,8.59,0,3,42,0
2070,Doorbell Camera Pro,17.92,6.81,0,0,10,0
2071,Outdoor Camera Pro,19.95,3.03,1,0,42,1
2072,Smart Lock,23.24,5.66,0,4,58,0
2073,Doorbell Camera Pro,21.41,7.18,1,4,51,0
2074,Outdoor Camera Pro,14.61,7.31,1,3,11,1
2075,Smart Lock,12.96,6.7,0,2,11,0
2076,Smart Lock,1.15,8.72,1,1,35,0
2077,Smart Hub,6.3,8.71,0,1,19,0
2078,Smart Hub,11.3,5.83,1,1,24,1
2079,Outdoor Camera Pro,15.27,4.36,1,2,54,1
2080,Smart Lock,13.6,6.45,0,3,1,0
2081,Smart Thermosta,17.95,8.2,1,1,12,1
2082,Smart Hub,7.07,0.16,1,0,47,1
2083,Outdoor Camera Pro,13.78,9.92,1,0,14,1
2084,Smart Lock,2.57,1.91,0,0,3,0
2085,Smart Lock,10.22,4.76,0,4,52,0
2086,Smart Thermosta,18.13,8.73,0,4,45,0
2087,Outdoor Camera Pro,16.79,2.33,0,2,50,0
2088,Smart Lock,23.78,4.82,0,1,32,0
2089,Smart Hub,7.03,1.41,1,4,16,1
2090,Smart Thermosta,12.21,4.01,0,0,38,0
2091,Outdoor Camera Pro,8.24,1.85,0,4,10,0
2092,Smart Thermosta,10.85,3.7,1,0,17,1
2093,Smart Hub,20.64,3.8,1,1,49,1
2094,Outdoor Camera Pro,16.58,9.93,0,2,40,0
2095,Smart Thermosta,21.24,9.95,1,3,4,1
2096,Doorbell Camera Pro,5.28,1.24,1,3,15,1
2097,Smart Hub,21.02,7.29,1,0,33,1
2098,Smart Hub,1.9,0.61,0,4,39,0
2099,Smart Hub,21.38,0.4,1,4,57,1
2100,Doorbell Camera Pro,8.23,1.14,1,0,10,1
2101,Doorbell Camera Pro,7.89,9.66,0,1,7,0
2102,Smart Lock,12.53,9.41,1,0,33,1
2103,Smart Thermosta,22.61,2.02,1,1,17,1
2104,Smart Lock,1.62,1.7,0,2,12,0
2105,Smart Thermosta,8.78,2.48,0,2,17,0
2106,Doorbell Camera Pro,20.63,5.2,0,0,47,0
2107,Doorbell Camera Pro,9.81,5.74,1,2,56,0
2108,Smart Lock,5.18,2.29,0,4,16,0
2109,Outdoor Camera Pro,10.48,7.59,0,1,55,0
2110,Smart Lock,9.56,3.16,1,3,14,1
2111,Smart Thermosta,22.01,9.23,1,3,3,1
2112,Smart Lock,18.41,6.6,1,2,51,0
2113,Smart Hub,12.37,4.42,1,1,44,1
2114,Smart Thermosta,23.73,7.92,1,4,51,0
2115,Smart Thermosta,11.43,8.2,0,3,50,0
2116,Outdoor Camera Pro,1.87,2.98,0,4,30,0
2117,Doorbell Camera Pro,6.66,3.46,0,4,46,0
2118,Smart Thermosta,10.75,9.37,1,3,52,0
2119,Doorbell Camera Pro,4.19,1.73,0,3,55,0
2120,Smart Lock,22.77,0.52,1,2,41,1
2121,Smart Hub,18.52,4.6,1,1,35,1
2122,Outdoor Camera Pro,6.8,8.03,0,0,26,0
2123,Doorbell Camera Pro,14.38,7.74,0,1,55,0
2124,Smart Thermosta,17.45,9.2,1,0,12,1
2125,Doorbell Camera Pro,22.62,5.38,1,3,31,1
2126,Smart Thermosta,21.22,1.09,0,4,52,0
2127,Doorbell Camera Pro,12.61,5.93,0,1,17,0
2128,Smart Thermosta,18.7,7.81,1,4,37,0
2129,Smart Lock,13.71,1.02,1,1,8,1
2130,Smart Thermosta,13.49,1.81,1,1,19,1
2131,Smart Thermosta,3.2,0.22,1,4,26,1
2132,Smart Hub,3.46,5.98,0,2,4,0
2133,Smart Thermosta,12.94,8.88,0,3,15,0
2134,Smart Hub,6.82,6.74,1,2,51,0
2135,Outdoor Camera Pro,0.99,9.82,1,2,47,0
2136,Smart Hub,17.49,0.72,0,1,58,0
2137,Smart Lock,1.26,9.04,1,3,14,0
2138,Smart Hub,14.49,8.16,1,1,30,1
2139,Outdoor Camera Pro,13.17,3.21,1,0,48,1
2140,Smart Lock,23.27,9.74,1,1,56,0
2141,Doorbell Camera Pro,11.88,2.95,1,4,42,1
2142,Doorbell Camera Pro,1.99,8.9,1,1,24,0
2143,Smart Hub,13.46,8.82,0,0,46,0
2144,Smart Hub,20.27,7.6,1,1,52,0
2145,Outdoor Camera Pro,23.93,5.68,0,0,43,0
2146,Outdoor Camera Pro,10.61,1.29,0,3,34,0
2147,Smart Thermosta,8.03,5.37,0,1,19,0
2148,Outdoor Camera Pro,21.81,3.63,1,0,3,1
2149,Smart Thermosta,4.99,7.94,1,3,4,0
2150,Smart Lock,14.96,7.61,1,4,11,1
2151,Smart Hub,10.03,9.12,0,2,13,0
2152,Smart Lock,1.47,0.25,0,0,50,0
2153,Outdoor Camera Pro,8.66,8.11,1,4,18,1
2154,Smart Lock,6.73,9.39,1,3,19,0
2155,Smart Lock,16.62,7.91,0,4,44,0
2156,Smart Lock,22.8,1.39,0,1,33,0
2157,Outdoor Camera Pro,6.8,0.9,0,2,56,0
2158,Smart Lock,19.57,0.31,1,0,38,1
2159,Smart Thermosta,1.8,6.32,0,3,3,0
2160,Outdoor Camera Pro,13.15,6.33,0,2,49,0
2161,Smart Lock,2.16,9.87,0,3,35,0
2162,Outdoor Camera Pro,22.45,4.04,1,4,1,1
2163,Doorbell Camera Pro,18.51,3.39,1,3,35,1
2164,Smart Thermosta,15.96,6.28,1,3,36,0
2165,Smart Lock,19.86,8.27,0,4,38,0
2166,Doorbell Camera Pro,15.72,9.37,0,4,39,0
2167,Doorbell Camera Pro,23.27,8.05,0,2,55,0
2168,Outdoor Camera Pro,17.28,4.32,0,0,25,1
2169,Doorbell Camera Pro,22.23,6.39,1,4,40,0
2170,Smart Thermosta,12.65,8.58,0,2,13,0
2171,Smart Thermosta,3.25,4.96,0,3,4,0
2172,Smart Hub,12.91,2.25,1,3,6,1
2173,Smart Thermosta,3.48,1.78,0,1,11,0
2174,Doorbell Camera Pro,14.42,0.1,0,4,1,0
2175,Smart Thermosta,11.84,7.21,0,2,8,0
2176,Outdoor Camera Pro,15.13,1.2,1,2,54,1
2177,Smart Hub,0.74,2.51,0,0,34,0
2178,Doorbell Camera Pro,5.08,3.05,1,2,40,0
2179,Smart Hub,12.05,5.65,0,4,52,0
2180,Doorbell Camera Pro,22.84,4.04,1,2,9,1
2181,Outdoor Camera Pro,9.51,6.78,1,1,36,0
2182,Smart Hub,10.47,0.65,1,3,49,1
2183,Smart Lock,17.3,1.33,0,3,39,0
2184,Doorbell Camera Pro,14.69,5.04,0,2,42,0
2185,Smart Lock,7.52,3.44,1,2,37,0
2186,Smart Hub,10.15,3.03,1,2,42,1
2187,Smart Lock,5.62,0.76,0,2,59,0
2188,Smart Lock,23.2,8.97,1,1,44,0
2189,Smart Hub,3.57,6.95,0,4,21,0
2190,Outdoor Camera Pro,9.24,1.3,0,1,20,0
2191,Smart Lock,1.11,0.74,1,1,38,0
2192,Smart Lock,5.71,9.75,1,1,1,0
2193,Outdoor Camera Pro,18.84,6.84,0,3,35,0
2194,Smart Lock,5.23,4.23,0,1,59,0
2195,Smart Lock,2.38,7.05,0,2,28,0
2196,Smart Lock,11.65,7.59,1,1,7,1
2197,Smart Thermosta,0.73,7.82,0,2,43,0
2198,Outdoor Camera Pro,2.49,4.83,1,4,56,0
2199,Smart Lock,19.48,4.36,1,3,44,1
